"BehaviorSpace results (NetLogo 6.2.0)"
"cluster-geo.nlogo"
"baseline-run"
"06/30/2021 11:35:15:521 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-gui?","initial-density-ratio","Locality","InitialGeography","debug-setup","debug?","[step]","geral-house-price-mean"
"5","true","70","2","Random","none","false","376","4801.651180265301"
"10","true","70","2","Gradient","none","false","76","3.90040096090612"
"3","true","70","2","Random","none","false","699","44844.968181980534"
"9","true","70","2","Gradient","none","false","723","187.07004124634116"
"8","true","70","2","Gradient","none","false","859","23.43499801955039"
"9","true","70","2","Gradient","none","false","724","188.93115352896723"
"9","true","70","2","Gradient","none","false","725","190.7884680074834"
"9","true","70","2","Gradient","none","false","726","192.68029112413458"
"8","true","70","2","Gradient","none","false","860","23.679942826107265"
"9","true","70","2","Gradient","none","false","727","194.55292885502328"
"5","true","70","2","Random","none","false","377","4803.228536944023"
"9","true","70","2","Gradient","none","false","728","196.38651486390833"
"9","true","70","2","Gradient","none","false","729","198.3581334030329"
"3","true","70","2","Random","none","false","700","45182.632084865196"
"8","true","70","2","Gradient","none","false","861","23.894496622502214"
"9","true","70","2","Gradient","none","false","730","200.3533280072448"
"9","true","70","2","Gradient","none","false","731","202.34789763163587"
"8","true","70","2","Gradient","none","false","862","24.136482889251212"
"9","true","70","2","Gradient","none","false","732","204.33365047609922"
"5","true","70","2","Random","none","false","378","4804.868199833221"
"9","true","70","2","Gradient","none","false","733","206.35991144557036"
"8","true","70","2","Gradient","none","false","863","24.372555737614757"
"9","true","70","2","Gradient","none","false","734","208.35567846449698"
"3","true","70","2","Random","none","false","701","45583.52888597627"
"9","true","70","2","Gradient","none","false","735","210.35971920768029"
"9","true","70","2","Gradient","none","false","736","212.43620571125066"
"2","true","70","2","Random","none","false","286","4846.734713627122"
"8","true","70","2","Gradient","none","false","864","24.571855952339288"
"9","true","70","2","Gradient","none","false","737","214.5814601770942"
"9","true","70","2","Gradient","none","false","738","216.6878095047364"
"5","true","70","2","Random","none","false","379","4806.411719638913"
"3","true","70","2","Random","none","false","702","45988.84900051539"
"8","true","70","2","Gradient","none","false","865","24.78151465940977"
"8","true","70","2","Gradient","none","false","866","25.071377195843468"
"9","true","70","2","Gradient","none","false","739","218.71025872295823"
"3","true","70","2","Random","none","false","703","46426.69680360998"
"10","true","70","2","Gradient","none","false","77","3.9015887898555195"
"9","true","70","2","Gradient","none","false","740","220.89576492537515"
"5","true","70","2","Random","none","false","380","4808.359972869966"
"3","true","70","2","Random","none","false","704","46828.377718411495"
"9","true","70","2","Gradient","none","false","741","223.02770294300086"
"3","true","70","2","Random","none","false","705","47256.350523252695"
"8","true","70","2","Gradient","none","false","867","25.286005906978605"
"9","true","70","2","Gradient","none","false","742","225.18053441631702"
"9","true","70","2","Gradient","none","false","743","227.3707625028068"
"5","true","70","2","Random","none","false","381","4810.070763624016"
"3","true","70","2","Random","none","false","706","47720.246460101785"
"8","true","70","2","Gradient","none","false","868","25.536941273521958"
"9","true","70","2","Gradient","none","false","744","229.6947565904572"
"8","true","70","2","Gradient","none","false","869","25.77112594917615"
"3","true","70","2","Random","none","false","707","48195.380429845034"
"8","true","70","2","Gradient","none","false","870","26.003080692242236"
"9","true","70","2","Gradient","none","false","745","231.9306456679062"
"9","true","70","2","Gradient","none","false","746","234.23601542716142"
"8","true","70","2","Gradient","none","false","871","26.276963757673315"
"5","true","70","2","Random","none","false","382","4811.811987830451"
"9","true","70","2","Gradient","none","false","747","236.51107750247672"
"9","true","70","2","Gradient","none","false","748","238.77578718818458"
"8","true","70","2","Gradient","none","false","872","26.503563728305142"
"9","true","70","2","Gradient","none","false","749","241.18714575838675"
"9","true","70","2","Gradient","none","false","750","243.4760564597459"
"3","true","70","2","Random","none","false","708","48602.37504486418"
"8","true","70","2","Gradient","none","false","873","26.775674074623243"
"2","true","70","2","Random","none","false","287","4847.839632998677"
"9","true","70","2","Gradient","none","false","751","245.85132798875438"
"9","true","70","2","Gradient","none","false","752","248.2005807816349"
"8","true","70","2","Gradient","none","false","874","27.049969486959334"
"9","true","70","2","Gradient","none","false","753","250.56314525184365"
"10","true","70","2","Gradient","none","false","78","3.9026808130294435"
"9","true","70","2","Gradient","none","false","754","253.06769362069576"
"3","true","70","2","Random","none","false","709","48998.56073107609"
"9","true","70","2","Gradient","none","false","755","255.58112442086852"
"8","true","70","2","Gradient","none","false","875","27.28160463199117"
"9","true","70","2","Gradient","none","false","756","258.01220607679164"
"5","true","70","2","Random","none","false","383","4813.425315324387"
"8","true","70","2","Gradient","none","false","876","27.58701274550514"
"9","true","70","2","Gradient","none","false","757","260.58637666703515"
"8","true","70","2","Gradient","none","false","877","27.867592351744115"
"9","true","70","2","Gradient","none","false","758","263.0612034417397"
"9","true","70","2","Gradient","none","false","759","265.67985514375124"
"3","true","70","2","Random","none","false","710","49456.21442881622"
"9","true","70","2","Gradient","none","false","760","268.2036257489821"
"8","true","70","2","Gradient","none","false","878","28.139034280278747"
"9","true","70","2","Gradient","none","false","761","270.9401883478982"
"9","true","70","2","Gradient","none","false","762","273.72804701541986"
"9","true","70","2","Gradient","none","false","763","276.58392681970196"
"8","true","70","2","Gradient","none","false","879","28.35456568989719"
"9","true","70","2","Gradient","none","false","764","279.23604719359935"
"3","true","70","2","Random","none","false","711","49878.36609298007"
"8","true","70","2","Gradient","none","false","880","28.613864278650084"
"9","true","70","2","Gradient","none","false","765","282.10351644883775"
"5","true","70","2","Random","none","false","384","4815.121005748794"
"8","true","70","2","Gradient","none","false","881","28.926446315549804"
"2","true","70","2","Random","none","false","288","4848.955344411742"
"10","true","70","2","Gradient","none","false","79","3.903819063417383"
"8","true","70","2","Gradient","none","false","882","29.19758806652388"
"9","true","70","2","Gradient","none","false","766","284.81801489682306"
"3","true","70","2","Random","none","false","712","50411.14828703016"
"8","true","70","2","Gradient","none","false","883","29.51596559196501"
"8","true","70","2","Gradient","none","false","884","29.78735743541011"
"9","true","70","2","Gradient","none","false","767","287.7284514519121"
"8","true","70","2","Gradient","none","false","885","30.076393835631105"
"8","true","70","2","Gradient","none","false","886","30.380545316876034"
"9","true","70","2","Gradient","none","false","768","290.4916042836706"
"8","true","70","2","Gradient","none","false","887","30.639517699530998"
"3","true","70","2","Random","none","false","713","50820.43609141031"
"8","true","70","2","Gradient","none","false","888","30.911859826896055"
"8","true","70","2","Gradient","none","false","889","31.20311748518887"
"5","true","70","2","Random","none","false","385","4816.740176883652"
"9","true","70","2","Gradient","none","false","769","293.31634849100163"
"8","true","70","2","Gradient","none","false","890","31.51182909053604"
"8","true","70","2","Gradient","none","false","891","31.812256543658258"
"8","true","70","2","Gradient","none","false","892","32.138362665771055"
"9","true","70","2","Gradient","none","false","770","296.0553451631629"
"3","true","70","2","Random","none","false","714","51286.72949976326"
"8","true","70","2","Gradient","none","false","893","32.453201580670836"
"8","true","70","2","Gradient","none","false","894","32.82781664020346"
"9","true","70","2","Gradient","none","false","771","299.0642108019663"
"2","true","70","2","Random","none","false","289","4849.836465222407"
"9","true","70","2","Gradient","none","false","772","301.94196299646154"
"8","true","70","2","Gradient","none","false","895","33.11879656664462"
"3","true","70","2","Random","none","false","715","51760.97970594961"
"9","true","70","2","Gradient","none","false","773","304.9727936478523"
"10","true","70","2","Gradient","none","false","80","3.904969682223497"
"8","true","70","2","Gradient","none","false","896","33.46714974402518"
"8","true","70","2","Gradient","none","false","897","33.723782297948624"
"5","true","70","2","Random","none","false","386","4818.609357603068"
"9","true","70","2","Gradient","none","false","774","307.94223907674467"
"8","true","70","2","Gradient","none","false","898","34.05909012284966"
"9","true","70","2","Gradient","none","false","775","310.9039013696659"
"3","true","70","2","Random","none","false","716","52196.150013635706"
"9","true","70","2","Gradient","none","false","776","313.9659617989839"
"8","true","70","2","Gradient","none","false","899","34.410191328927404"
"9","true","70","2","Gradient","none","false","777","317.15143923718307"
"8","true","70","2","Gradient","none","false","900","34.748621548331876"
"8","true","70","2","Gradient","none","false","901","35.12024237689455"
"3","true","70","2","Random","none","false","717","52673.52504893361"
"2","true","70","2","Random","none","false","290","4851.177166650123"
"9","true","70","2","Gradient","none","false","778","320.34166428491807"
"8","true","70","2","Gradient","none","false","902","35.39487651525285"
"5","true","70","2","Random","none","false","387","4820.510902596274"
"9","true","70","2","Gradient","none","false","779","323.3315724667515"
"10","true","70","2","Gradient","none","false","81","3.9060625688257398"
"8","true","70","2","Gradient","none","false","903","35.730822628471365"
"9","true","70","2","Gradient","none","false","780","326.6091166232831"
"3","true","70","2","Random","none","false","718","53196.77117242983"
"8","true","70","2","Gradient","none","false","904","36.141163959017305"
"9","true","70","2","Gradient","none","false","781","329.82520395383403"
"8","true","70","2","Gradient","none","false","905","36.48096801047638"
"9","true","70","2","Gradient","none","false","782","332.9047620960958"
"8","true","70","2","Gradient","none","false","906","36.836923903714975"
"3","true","70","2","Random","none","false","719","53722.59941253894"
"8","true","70","2","Gradient","none","false","907","37.19067541777379"
"5","true","70","2","Random","none","false","388","4822.286631561671"
"9","true","70","2","Gradient","none","false","783","336.1073950837425"
"2","true","70","2","Random","none","false","291","4852.134340848083"
"9","true","70","2","Gradient","none","false","784","339.6163690121339"
"8","true","70","2","Gradient","none","false","908","37.508101293613414"
"3","true","70","2","Random","none","false","720","54229.99746326046"
"8","true","70","2","Gradient","none","false","909","37.90876530247904"
"9","true","70","2","Gradient","none","false","785","342.883409418056"
"3","true","70","2","Random","none","false","721","54681.99009816407"
"8","true","70","2","Gradient","none","false","910","38.32099037892418"
"9","true","70","2","Gradient","none","false","786","346.2647444301713"
"3","true","70","2","Random","none","false","722","55144.48355295322"
"9","true","70","2","Gradient","none","false","787","349.54478706193214"
"8","true","70","2","Gradient","none","false","911","38.67086042059687"
"8","true","70","2","Gradient","none","false","912","39.01434582754834"
"3","true","70","2","Random","none","false","723","55673.74728874677"
"9","true","70","2","Gradient","none","false","788","353.1997552221294"
"10","true","70","2","Gradient","none","false","82","3.90722337311816"
"5","true","70","2","Random","none","false","389","4823.798857518554"
"9","true","70","2","Gradient","none","false","789","356.65666250971657"
"3","true","70","2","Random","none","false","724","56142.006203884615"
"8","true","70","2","Gradient","none","false","913","39.41496196323515"
"8","true","70","2","Gradient","none","false","914","39.769967720222134"
"5","true","70","2","Random","none","false","390","4825.3580487442505"
"3","true","70","2","Random","none","false","725","56678.344114001455"
"8","true","70","2","Gradient","none","false","915","40.1804792998013"
"9","true","70","2","Gradient","none","false","790","360.1336228227923"
"8","true","70","2","Gradient","none","false","916","40.53123281592312"
"5","true","70","2","Random","none","false","391","4827.385638929073"
"8","true","70","2","Gradient","none","false","917","40.94437849517557"
"3","true","70","2","Random","none","false","726","57248.994945417704"
"9","true","70","2","Gradient","none","false","791","363.58296402094106"
"8","true","70","2","Gradient","none","false","918","41.34806521489386"
"2","true","70","2","Random","none","false","292","4853.216910485246"
"9","true","70","2","Gradient","none","false","792","367.1636672693324"
"8","true","70","2","Gradient","none","false","919","41.74879576439801"
"3","true","70","2","Random","none","false","727","57757.193903652405"
"9","true","70","2","Gradient","none","false","793","370.9174942753331"
"8","true","70","2","Gradient","none","false","920","42.2138578835385"
"9","true","70","2","Gradient","none","false","794","374.740665918281"
"5","true","70","2","Random","none","false","392","4829.295758863593"
"8","true","70","2","Gradient","none","false","921","42.60889997762691"
"9","true","70","2","Gradient","none","false","795","378.4953521999063"
"3","true","70","2","Random","none","false","728","58293.76582188642"
"8","true","70","2","Gradient","none","false","922","42.97161039149456"
"9","true","70","2","Gradient","none","false","796","382.2213942298766"
"9","true","70","2","Gradient","none","false","797","386.0493907384792"
"8","true","70","2","Gradient","none","false","923","43.47862293214421"
"8","true","70","2","Gradient","none","false","924","43.81699348753969"
"3","true","70","2","Random","none","false","729","58842.77268443613"
"9","true","70","2","Gradient","none","false","798","389.8036621539673"
"10","true","70","2","Gradient","none","false","83","3.9084339711742744"
"2","true","70","2","Random","none","false","293","4854.284687223811"
"8","true","70","2","Gradient","none","false","925","44.233313171945"
"9","true","70","2","Gradient","none","false","799","393.57046877780414"
"5","true","70","2","Random","none","false","393","4831.24580156787"
"8","true","70","2","Gradient","none","false","926","44.65963101233308"
"9","true","70","2","Gradient","none","false","800","397.4039749484007"
"3","true","70","2","Random","none","false","730","59424.954336024515"
"8","true","70","2","Gradient","none","false","927","45.127325158549574"
"9","true","70","2","Gradient","none","false","801","401.4495329651058"
"3","true","70","2","Random","none","false","731","59939.77131001879"
"8","true","70","2","Gradient","none","false","928","45.56676831226872"
"9","true","70","2","Gradient","none","false","802","405.4697639603288"
"3","true","70","2","Random","none","false","732","60496.74663579786"
"8","true","70","2","Gradient","none","false","929","46.0458679070825"
"9","true","70","2","Gradient","none","false","803","409.59289663307686"
"8","true","70","2","Gradient","none","false","930","46.46372119613072"
"3","true","70","2","Random","none","false","733","60984.92340075693"
"9","true","70","2","Gradient","none","false","804","413.52269942497225"
"5","true","70","2","Random","none","false","394","4832.960129927104"
"8","true","70","2","Gradient","none","false","931","46.922854575513085"
"8","true","70","2","Gradient","none","false","932","47.412831513654105"
"2","true","70","2","Random","none","false","294","4855.567829758327"
"9","true","70","2","Gradient","none","false","805","417.81905911621203"
"10","true","70","2","Gradient","none","false","84","3.9097414680204365"
"3","true","70","2","Random","none","false","734","61598.095960996005"
"8","true","70","2","Gradient","none","false","933","47.814549205974394"
"9","true","70","2","Gradient","none","false","806","421.60547691383516"
"8","true","70","2","Gradient","none","false","934","48.33994065363049"
"9","true","70","2","Gradient","none","false","807","425.827156311812"
"9","true","70","2","Gradient","none","false","808","429.9615518949882"
"8","true","70","2","Gradient","none","false","935","48.87845410815701"
"3","true","70","2","Random","none","false","735","62194.745000123105"
"9","true","70","2","Gradient","none","false","809","434.3671021555111"
"5","true","70","2","Random","none","false","395","4835.016612911002"
"8","true","70","2","Gradient","none","false","936","49.31831324689828"
"8","true","70","2","Gradient","none","false","937","49.789550968883795"
"9","true","70","2","Gradient","none","false","810","438.6100076340125"
"9","true","70","2","Gradient","none","false","811","442.88312048851134"
"3","true","70","2","Random","none","false","736","62689.65633819944"
"8","true","70","2","Gradient","none","false","938","50.24059328376538"
"2","true","70","2","Random","none","false","295","4857.062678377471"
"8","true","70","2","Gradient","none","false","939","50.80118938271518"
"9","true","70","2","Gradient","none","false","812","447.46213302337196"
"3","true","70","2","Random","none","false","737","63304.27668823103"
"8","true","70","2","Gradient","none","false","940","51.27188329253885"
"9","true","70","2","Gradient","none","false","813","452.03919938105247"
"8","true","70","2","Gradient","none","false","941","51.821808388555326"
"5","true","70","2","Random","none","false","396","4836.95894954062"
"9","true","70","2","Gradient","none","false","814","456.31885510488866"
"9","true","70","2","Gradient","none","false","815","460.9512797788542"
"10","true","70","2","Gradient","none","false","85","3.910897650588625"
"8","true","70","2","Gradient","none","false","942","52.33188215421027"
"9","true","70","2","Gradient","none","false","816","465.3222151589465"
"3","true","70","2","Random","none","false","738","63914.2922660583"
"8","true","70","2","Gradient","none","false","943","52.846926340643236"
"9","true","70","2","Gradient","none","false","817","470.0014280010893"
"8","true","70","2","Gradient","none","false","944","53.32470601488033"
"3","true","70","2","Random","none","false","739","64555.65409392959"
"9","true","70","2","Gradient","none","false","818","474.608808557161"
"8","true","70","2","Gradient","none","false","945","53.8843175326822"
"3","true","70","2","Random","none","false","740","65149.638678243355"
"2","true","70","2","Random","none","false","296","4858.183877458832"
"9","true","70","2","Gradient","none","false","819","479.4218753939656"
"8","true","70","2","Gradient","none","false","946","54.33591344680343"
"5","true","70","2","Random","none","false","397","4838.570475905791"
"3","true","70","2","Random","none","false","741","65714.16676200741"
"9","true","70","2","Gradient","none","false","820","484.26270069763376"
"8","true","70","2","Gradient","none","false","947","54.81713937044135"
"3","true","70","2","Random","none","false","742","66325.80552533524"
"8","true","70","2","Gradient","none","false","948","55.347837958769404"
"9","true","70","2","Gradient","none","false","821","489.0086551672258"
"9","true","70","2","Gradient","none","false","822","493.77867172713786"
"9","true","70","2","Gradient","none","false","823","498.79610658671237"
"8","true","70","2","Gradient","none","false","949","55.923538060294135"
"3","true","70","2","Random","none","false","743","66881.88797376632"
"10","true","70","2","Gradient","none","false","86","3.9122138513781737"
"9","true","70","2","Gradient","none","false","824","503.7150881518636"
"3","true","70","2","Random","none","false","744","67565.94103588947"
"8","true","70","2","Gradient","none","false","950","56.516610116512126"
"8","true","70","2","Gradient","none","false","951","57.1328667486607"
"5","true","70","2","Random","none","false","398","4840.834445715593"
"9","true","70","2","Gradient","none","false","825","508.71304068785906"
"3","true","70","2","Random","none","false","745","68157.59108777219"
"9","true","70","2","Gradient","none","false","826","513.7212959881366"
"2","true","70","2","Random","none","false","297","4859.223934206535"
"8","true","70","2","Gradient","none","false","952","57.6558306697047"
"9","true","70","2","Gradient","none","false","827","518.7959456248582"
"3","true","70","2","Random","none","false","746","68790.08689663514"
"9","true","70","2","Gradient","none","false","828","523.955694611597"
"8","true","70","2","Gradient","none","false","953","58.224142250074"
"9","true","70","2","Gradient","none","false","829","529.041321611042"
"3","true","70","2","Random","none","false","747","69451.95944765238"
"8","true","70","2","Gradient","none","false","954","58.82893980142636"
"9","true","70","2","Gradient","none","false","830","534.2301006090613"
"8","true","70","2","Gradient","none","false","955","59.330709367594"
"3","true","70","2","Random","none","false","748","70073.31244407961"
"9","true","70","2","Gradient","none","false","831","539.3972294275754"
"5","true","70","2","Random","none","false","399","4842.921265042388"
"8","true","70","2","Gradient","none","false","956","59.900839308168685"
"3","true","70","2","Random","none","false","749","70806.82789953028"
"2","true","70","2","Random","none","false","298","4860.482645640367"
"8","true","70","2","Gradient","none","false","957","60.57173959148484"
"3","true","70","2","Random","none","false","750","71492.97342592015"
"9","true","70","2","Gradient","none","false","832","544.4754404512295"
"9","true","70","2","Gradient","none","false","833","549.8602384380907"
"8","true","70","2","Gradient","none","false","958","61.061904110589616"
"3","true","70","2","Random","none","false","751","72106.07291913293"
"9","true","70","2","Gradient","none","false","834","555.355224470425"
"8","true","70","2","Gradient","none","false","959","61.67639959264429"
"9","true","70","2","Gradient","none","false","835","561.064425356903"
"3","true","70","2","Random","none","false","752","72715.55152033141"
"10","true","70","2","Gradient","none","false","87","3.913382355404655"
"2","true","70","2","Random","none","false","299","4861.762187199165"
"3","true","70","2","Random","none","false","753","73420.78422208369"
"9","true","70","2","Gradient","none","false","836","566.6279798136396"
"8","true","70","2","Gradient","none","false","960","62.3261293747968"
"9","true","70","2","Gradient","none","false","837","572.032985174759"
"9","true","70","2","Gradient","none","false","838","577.5063494236414"
"8","true","70","2","Gradient","none","false","961","62.88090278667117"
"5","true","70","2","Random","none","false","400","4844.408969716202"
"9","true","70","2","Gradient","none","false","839","583.4130059960137"
"9","true","70","2","Gradient","none","false","840","589.1796022560246"
"3","true","70","2","Random","none","false","754","74106.9282228087"
"8","true","70","2","Gradient","none","false","962","63.605848982717724"
"9","true","70","2","Gradient","none","false","841","595.0176641602696"
"8","true","70","2","Gradient","none","false","963","64.210353732664"
"2","true","70","2","Random","none","false","300","4863.082971018881"
"3","true","70","2","Random","none","false","755","74915.65752791797"
"9","true","70","2","Gradient","none","false","842","600.8536777274279"
"8","true","70","2","Gradient","none","false","964","64.786691559868"
"9","true","70","2","Gradient","none","false","843","607.0006914377797"
"8","true","70","2","Gradient","none","false","965","65.38721633895092"
"5","true","70","2","Random","none","false","401","4846.322730351951"
"9","true","70","2","Gradient","none","false","844","613.023770095318"
"8","true","70","2","Gradient","none","false","966","66.11330345314263"
"10","true","70","2","Gradient","none","false","88","3.9146792118321683"
"3","true","70","2","Random","none","false","756","75586.49565814229"
"9","true","70","2","Gradient","none","false","845","618.8261008315575"
"8","true","70","2","Gradient","none","false","967","66.81298055068127"
"3","true","70","2","Random","none","false","757","76214.88303581641"
"2","true","70","2","Random","none","false","301","4864.167216442342"
"3","true","70","2","Random","none","false","758","76938.33721354022"
"5","true","70","2","Random","none","false","402","4848.317912263485"
"9","true","70","2","Gradient","none","false","846","624.7063298158992"
"8","true","70","2","Gradient","none","false","968","67.4875752907978"
"3","true","70","2","Random","none","false","759","77657.08865542446"
"2","true","70","2","Random","none","false","302","4865.511207462235"
"8","true","70","2","Gradient","none","false","969","68.01576260328996"
"8","true","70","2","Gradient","none","false","970","68.7090144830306"
"9","true","70","2","Gradient","none","false","847","631.137058421929"
"3","true","70","2","Random","none","false","760","78453.18007355598"
"9","true","70","2","Gradient","none","false","848","637.502145212298"
"10","true","70","2","Gradient","none","false","89","3.9160615704538766"
"5","true","70","2","Random","none","false","403","4850.409605651595"
"3","true","70","2","Random","none","false","761","79170.63576873779"
"2","true","70","2","Random","none","false","303","4866.816843257309"
"3","true","70","2","Random","none","false","762","79904.77838704255"
"8","true","70","2","Gradient","none","false","971","69.38989341197689"
"3","true","70","2","Random","none","false","763","80659.6966183595"
"9","true","70","2","Gradient","none","false","849","643.8260179335718"
"2","true","70","2","Random","none","false","304","4868.0154710863235"
"8","true","70","2","Gradient","none","false","972","70.02975719399912"
"9","true","70","2","Gradient","none","false","850","650.2317036480274"
"3","true","70","2","Random","none","false","764","81497.64612749084"
"5","true","70","2","Random","none","false","404","4852.388324313373"
"9","true","70","2","Gradient","none","false","851","656.6158216479467"
"3","true","70","2","Random","none","false","765","82215.06909991677"
"8","true","70","2","Gradient","none","false","973","70.74657282327104"
"2","true","70","2","Random","none","false","305","4869.506673335339"
"3","true","70","2","Random","none","false","766","83031.22541326573"
"8","true","70","2","Gradient","none","false","974","71.49424210690086"
"9","true","70","2","Gradient","none","false","852","663.1203375857576"
"3","true","70","2","Random","none","false","767","83815.05316461356"
"8","true","70","2","Gradient","none","false","975","72.26364038766897"
"10","true","70","2","Gradient","none","false","90","3.917284361861619"
"9","true","70","2","Gradient","none","false","853","669.3485530294371"
"3","true","70","2","Random","none","false","768","84591.36867824964"
"2","true","70","2","Random","none","false","306","4870.70133320964"
"5","true","70","2","Random","none","false","405","4854.904728896787"
"8","true","70","2","Gradient","none","false","976","72.84906200160182"
"3","true","70","2","Random","none","false","769","85356.80644976611"
"9","true","70","2","Gradient","none","false","854","675.9654202998883"
"8","true","70","2","Gradient","none","false","977","73.54176482172907"
"3","true","70","2","Random","none","false","770","86252.55997627089"
"9","true","70","2","Gradient","none","false","855","683.0684253901535"
"5","true","70","2","Random","none","false","406","4857.243061530141"
"8","true","70","2","Gradient","none","false","978","74.27061568922079"
"3","true","70","2","Random","none","false","771","86994.30311410509"
"9","true","70","2","Gradient","none","false","856","689.6899940626736"
"8","true","70","2","Gradient","none","false","979","75.09486791530416"
"3","true","70","2","Random","none","false","772","87829.2999527667"
"5","true","70","2","Random","none","false","407","4859.146593540865"
"9","true","70","2","Gradient","none","false","857","696.2410577492203"
"8","true","70","2","Gradient","none","false","980","75.90683552047543"
"3","true","70","2","Random","none","false","773","88644.51622621687"
"2","true","70","2","Random","none","false","307","4872.044078441805"
"10","true","70","2","Gradient","none","false","91","3.9184738969008333"
"9","true","70","2","Gradient","none","false","858","703.4986887130294"
"8","true","70","2","Gradient","none","false","981","76.6127200236523"
"3","true","70","2","Random","none","false","774","89503.27176288546"
"9","true","70","2","Gradient","none","false","859","710.1320634297884"
"5","true","70","2","Random","none","false","408","4861.309030380835"
"8","true","70","2","Gradient","none","false","982","77.35411151518909"
"9","true","70","2","Gradient","none","false","860","717.2270461334525"
"8","true","70","2","Gradient","none","false","983","78.03366324924238"
"3","true","70","2","Random","none","false","775","90323.51439801496"
"9","true","70","2","Gradient","none","false","861","724.0219181258913"
"8","true","70","2","Gradient","none","false","984","78.79036240887156"
"9","true","70","2","Gradient","none","false","862","731.4681451697173"
"8","true","70","2","Gradient","none","false","985","79.65216449012654"
"9","true","70","2","Gradient","none","false","863","738.7496798439444"
"3","true","70","2","Random","none","false","776","91187.96352449092"
"8","true","70","2","Gradient","none","false","986","80.50846166608751"
"9","true","70","2","Gradient","none","false","864","746.1427275597601"
"2","true","70","2","Random","none","false","308","4873.484202020838"
"5","true","70","2","Random","none","false","409","4863.302547953922"
"8","true","70","2","Gradient","none","false","987","81.21739925473302"
"9","true","70","2","Gradient","none","false","865","753.4144250967053"
"8","true","70","2","Gradient","none","false","988","82.04559576659557"
"9","true","70","2","Gradient","none","false","866","760.8662515520747"
"3","true","70","2","Random","none","false","777","92070.61380984327"
"8","true","70","2","Gradient","none","false","989","82.9243843362512"
"10","true","70","2","Gradient","none","false","92","3.919808950686448"
"9","true","70","2","Gradient","none","false","867","768.5915093645832"
"5","true","70","2","Random","none","false","410","4865.861340059724"
"2","true","70","2","Random","none","false","309","4875.126175622777"
"8","true","70","2","Gradient","none","false","990","83.6400104838825"
"9","true","70","2","Gradient","none","false","868","776.5230561874731"
"9","true","70","2","Gradient","none","false","869","784.0278182255199"
"9","true","70","2","Gradient","none","false","870","791.6299156460466"
"8","true","70","2","Gradient","none","false","991","84.5662928173318"
"3","true","70","2","Random","none","false","778","92941.4725448264"
"9","true","70","2","Gradient","none","false","871","800.0545241883044"
"9","true","70","2","Gradient","none","false","872","807.9169619539429"
"8","true","70","2","Gradient","none","false","992","85.25434392726692"
"2","true","70","2","Random","none","false","310","4876.228894980721"
"9","true","70","2","Gradient","none","false","873","815.9736550674844"
"9","true","70","2","Gradient","none","false","874","824.2764110280115"
"8","true","70","2","Gradient","none","false","993","86.07468366431199"
"3","true","70","2","Random","none","false","779","93827.64467428284"
"5","true","70","2","Random","none","false","411","4867.63346479655"
"8","true","70","2","Gradient","none","false","994","87.04756396987979"
"9","true","70","2","Gradient","none","false","875","832.3861672975919"
"3","true","70","2","Random","none","false","780","94699.57014611828"
"9","true","70","2","Gradient","none","false","876","840.484244027488"
"8","true","70","2","Gradient","none","false","995","87.89917023087682"
"2","true","70","2","Random","none","false","311","4877.802370307375"
"8","true","70","2","Gradient","none","false","996","88.7115011212748"
"9","true","70","2","Gradient","none","false","877","848.7381783713905"
"3","true","70","2","Random","none","false","781","95671.7657834831"
"9","true","70","2","Gradient","none","false","878","857.1438243689685"
"8","true","70","2","Gradient","none","false","997","89.72591669917419"
"10","true","70","2","Gradient","none","false","93","3.9212153320695147"
"9","true","70","2","Gradient","none","false","879","865.8484424345506"
"8","true","70","2","Gradient","none","false","998","90.55511935646388"
"3","true","70","2","Random","none","false","782","96617.79039060029"
"2","true","70","2","Random","none","false","312","4879.03552932025"
"8","true","70","2","Gradient","none","false","999","91.32343062825213"
"5","true","70","2","Random","none","false","412","4869.982312091651"
"9","true","70","2","Gradient","none","false","880","874.9857257472289"
"3","true","70","2","Random","none","false","783","97492.1212078692"
"9","true","70","2","Gradient","none","false","881","883.9662385980517"
"9","true","70","2","Gradient","none","false","882","892.9393957311545"
"8","true","70","2","Gradient","none","false","1000","92.21665448556212"
"3","true","70","2","Random","none","false","784","98287.32947312172"
"2","true","70","2","Random","none","false","313","4880.372265148427"
"9","true","70","2","Gradient","none","false","883","901.5794889566378"
"9","true","70","2","Gradient","none","false","884","910.5977545438659"
"3","true","70","2","Random","none","false","785","99299.02851048775"
"9","true","70","2","Gradient","none","false","885","919.46816316043"
"2","true","70","2","Random","none","false","314","4881.966619644102"
"9","true","70","2","Gradient","none","false","886","928.8300990665107"
"9","true","70","2","Gradient","none","false","887","937.8045413706872"
"3","true","70","2","Random","none","false","786","100167.65986521856"
"5","true","70","2","Random","none","false","413","4872.12730980806"
"10","true","70","2","Gradient","none","false","94","3.92256453981188"
"9","true","70","2","Gradient","none","false","888","947.2237602221102"
"9","true","70","2","Gradient","none","false","889","956.603282913931"
"3","true","70","2","Random","none","false","787","101171.8372465583"
"9","true","70","2","Gradient","none","false","890","965.9151688840776"
"9","true","70","2","Gradient","none","false","891","975.4722242875683"
"9","true","70","2","Gradient","none","false","892","985.9239670738655"
"3","true","70","2","Random","none","false","788","102167.09764527474"
