ISO,Year,Debt/GDP
JOR,2011,70.7285023862668
JOR,2012,80.717833977064
JOR,2013,86.6775180084323
JOR,2014,89.0493988112521
JOR,2015,93.3906574948193
JPN,2000,143.77848821245
JPN,2001,153.634535360275
JPN,2002,163.991910198799
JPN,2003,169.571821213672
JPN,2004,180.656881705787
JPN,2005,186.436357791083
JPN,2006,185.997272477881
JPN,2007,183.01235615289
JPN,2008,191.812143150576
JPN,2009,210.246836069046
JPN,2010,215.821204619488
JPN,2011,231.629354760934
JPN,2012,238.014556574821
JPN,2013,244.477405513901
JPN,2014,249.113739092857
JPN,2015,247.975864153389
KEN,2000,52.230343499715
KEN,2001,56.2184000240009
KEN,2002,61.8442204683205
KEN,2003,60.1327398006624
KEN,2004,53.795142273036
KEN,2005,48.3430181104348
KEN,2006,43.9750544882108
KEN,2007,38.3723771219044
KEN,2008,41.4690127040939
KEN,2009,41.0947786659835
KEN,2010,44.4031655799317
KEN,2011,43.0494327722116
KEN,2012,41.6944919489526
KEN,2013,41.4932918887668
KEN,2014,46.6663344810707
KEN,2015,51.3272241627305
KGZ,2000,98.9165
KGZ,2001,91.4302
KGZ,2002,97.1821
KGZ,2003,91.5027
KGZ,2004,86.7424
KGZ,2005,75.3131
KGZ,2006,72.4988951071501
KGZ,2007,56.8048072414237
KGZ,2008,48.4583345094193
KGZ,2009,58.0665043504989
KGZ,2010,59.7263813058625
KGZ,2011,49.380386022268
KGZ,2012,48.9749647720063
KGZ,2013,46.1024255875391
KGZ,2014,52.3034652152198
KGZ,2015,66.035670091688
KHM,2000,35.2345534345757
KHM,2001,34.8688121372205
KHM,2002,39.7483214411204
KHM,2003,43.0994188915062
KHM,2004,42.7034131843288
KHM,2005,37.4267344369909
KHM,2006,32.8515434294316
KHM,2007,30.5214232851723
KHM,2008,27.759976250197
KHM,2009,29.1456474225219
KHM,2010,29.3667854037477
KHM,2011,30.2982019040308
KHM,2012,32.0510233092129
KHM,2013,32.0545277462085
KHM,2014,32.2623443455507
KHM,2015,32.5376804979778
KIR,2000,11.8509938653691
KIR,2001,15.3956754431959
KIR,2002,11.7761520871477
KIR,2003,11.2476713833227
KIR,2004,11.9835174032685
KIR,2005,10.5344796906644
KIR,2006,11.5169431568681
KIR,2007,9.96926436003211
KIR,2008,12.6358029075158
KIR,2009,9.52772091843387
KIR,2010,8.6231238855441
KIR,2011,8.22377873070386
KIR,2012,7.52324329365064
KIR,2013,8.20934210165384
KIR,2014,8.40093658567267
KIR,2015,23.08120891935
COM,2000,106.057
COM,2001,104.13
COM,2002,100.269
COM,2003,84.0576
COM,2004,78.248
COM,2005,69.7335
COM,2006,68.5787
COM,2007,64.8131
COM,2008,57.4885045365293
COM,2009,53.6247822066999
COM,2010,50.737632596899
COM,2011,45.7409731692574
COM,2012,42.5757085219844
COM,2013,18.1456775692401
COM,2014,22.5908579288374
COM,2015,25.385219970891
KNA,2000,96.7952357824449
KNA,2001,104.756567382557
KNA,2002,119.781907716977
KNA,2003,142.639926927136
KNA,2004,154.888609559005
KNA,2005,157.942395657328
KNA,2006,143.781194770709
KNA,2007,135.001928047845
KNA,2008,131.931770255737
KNA,2009,144.119784613852
KNA,2010,159.311883884645
KNA,2011,151.677354968072
KNA,2012,138.396493294487
KNA,2013,101.174623327217
KNA,2014,79.7595661656016
KNA,2015,67.7595228466369
KOR,2000,17.1140142885714
KOR,2001,17.7015335570782
KOR,2002,17.5512760931356
KOR,2003,20.4491122008535
KOR,2004,23.251062088864
KOR,2005,26.9594181239714
KOR,2006,29.2719479830643
KOR,2007,28.6508282037287
KOR,2008,28.1619010075399
KOR,2009,31.3802685021322
KOR,2010,30.8254986137763
KOR,2011,31.5108393148218
KOR,2012,32.1268198214013
KOR,2013,33.7574954763928
KOR,2014,35.8762012229092
KOR,2015,37.8887155486219
KWT,2000,35.4293181362542
KWT,2001,36.4299367397997
KWT,2002,32.3329224950029
KWT,2003,24.6148610474889
KWT,2004,18.6163348286154
KWT,2005,14.1365237336624
KWT,2006,10.5701988480455
KWT,2007,11.8323932923917
KWT,2008,9.57045011325108
KWT,2009,11.0457758138719
KWT,2010,11.3398907980693
KWT,2011,8.54741474659798
KWT,2012,6.78872113601878
KWT,2013,6.49826563612273
KWT,2014,7.48568898131995
KWT,2015,11.1739290081013
KAZ,2000,25.3097
KAZ,2001,18.7304
KAZ,2002,17.5918684050564
KAZ,2003,14.9624930098823
KAZ,2004,11.3915680770711
KAZ,2005,8.0994854894873
KAZ,2006,6.66733063322058
KAZ,2007,5.87362469157093
KAZ,2008,6.76587807484648
KAZ,2009,10.2270294086609
KAZ,2010,10.6827352474496
KAZ,2011,9.76786994839917
KAZ,2012,11.6813783885342
KAZ,2013,12.2333554478437
KAZ,2014,14.112548073917
KAZ,2015,21.8852373732816
LAO,2000,142.566
LAO,2001,140.235
LAO,2002,144.897
LAO,2003,100.20807262813
LAO,2004,90.0211031293477
LAO,2005,82.1830064113338
LAO,2006,68.3746192231328
LAO,2007,62.4509468251862
LAO,2008,58.4679546986254
LAO,2009,62.756315753189
LAO,2010,58.7057656474834
LAO,2011,54.5278565019133
LAO,2012,58.1348049475375
LAO,2013,57.0184069618538
LAO,2014,61.2478739732771
LAO,2015,61.8586672205995
LBN,2000,146.106258413138
LBN,2001,160.913058927764
LBN,2002,160.947272411397
LBN,2003,169.029881848107
LBN,2004,171.183490013611
LBN,2005,180.698993424538
LBN,2006,185.187993951429
LBN,2007,171.023343259109
LBN,2008,163.092143103647
LBN,2009,145.565749235474
LBN,2010,138.39092495637
LBN,2011,133.887840566756
LBN,2012,130.802785758337
LBN,2013,133.360081302907
LBN,2014,133.3565944311
LBN,2015,138.407358188165
LCA,2000,38.5697213782029
LCA,2001,45.6718393518864
LCA,2002,58.6582076152533
LCA,2003,54.6043336550738
LCA,2004,59.1578450143277
LCA,2005,61.9186842632755
LCA,2006,58.0356258467029
LCA,2007,56.7502546522388
LCA,2008,56.0933981130529
LCA,2009,60.4264369012699
LCA,2010,63.2689706508728
LCA,2011,67.6167656548261
LCA,2012,74.7701072535956
LCA,2013,80.5933826371489
LCA,2014,80.9029804569937
LCA,2015,79.2325714963018
LKA,2000,93.6964835105133
LKA,2001,99.802839119721
LKA,2002,102.096896341586
LKA,2003,102.270712023476
LKA,2004,102.328488871225
LKA,2005,90.6054023553663
LKA,2006,87.8846625015313
LKA,2007,84.9972112684872
LKA,2008,81.3697518887102
LKA,2009,86.0635332750259
LKA,2010,81.9086333872462
LKA,2011,78.452077716594
LKA,2012,79.1722800945932
LKA,2013,78.3153202070962
LKA,2014,75.5354677667818
LKA,2015,76.0355873873527
LBR,2000,360.491
LBR,2001,361.72
LBR,2002,367.724
LBR,2003,523.382
LBR,2004,487.448
LBR,2005,402.437
LBR,2006,357.737
LBR,2008,309.660541177595
LBR,2009,173.936455695057
LBR,2010,33.4252541317956
LBR,2011,29.6385705051121
LBR,2012,26.9861824228001
LBR,2013,27.4790361196612
LBR,2014,33.3472484760911
LBR,2015,39.2066880501323
LSO,2000,101.188402257071
LSO,2001,126.092293061166
LSO,2002,93.3594460932525
LSO,2003,62.6447087159256
LSO,2004,55.7148341205426
LSO,2005,60.2628261926785
LSO,2006,62.5853831090935
LSO,2007,58.1629791383199
LSO,2008,50.8251071672384
LSO,2009,37.6179572999411
LSO,2010,35.2451667129751
LSO,2011,37.9798881057768
LSO,2012,40.3284570096909
LSO,2013,43.3668921727353
LSO,2014,49.5270871910433
LSO,2015,58.3294481286124
LTU,2000,23.4882902331416
LTU,2001,22.8947300580768
LTU,2002,22.1377241729006
LTU,2003,20.9183040039507
LTU,2004,19.3028676731035
LTU,2005,18.3076314488893
LTU,2006,17.967867145203
LTU,2007,16.6527714468382
LTU,2008,15.3903951582433
LTU,2009,29.0139359550617
LTU,2010,36.2798940481578
LTU,2011,37.2772934895526
LTU,2012,39.7933326593616
LTU,2013,38.7561090925836
LTU,2014,40.6820127623581
LTU,2015,42.7813571225909
LUX,2000,6.45535302509816
